negative	sielewi ni lini Tanzania tutajaribu angalau kuwa na utawala bora hii inavunja moyo kwa wafanyakazi wengi tu waliyokwenye mashirika au taasisi za umma.
neutral	?Kwanini wasiruhusu watu watoe mchanga kwa utaratibu maalumu??
neutral	Nini hii ? mafuta muhimu? Wow ! Mambo haya ni ya gharama kubwa .
negative	Mbona mna tupa vitu nusunusu wazee
neutral	Nini! inaonekana kabisa ridiculous ! Siku ya wafanyakazi ni mapumziko kwa ajili ya kila mtu , si tu kwa wafanyakazi ... Tuna siku nzima kesho ya kupumzika , sasa lisaa limoja la mapumziko la nini ?
positive	yaani umenifuraisha sanaaa
neutral	Inawezekana wewe una maarifa mengi, lakini na yeye kwa upande wake amejaribu kushare alichonacho.
positive	Lazima uwe na hamu ya safari yako ya kwenda ulaya. Ni lini utaondoka ?
positive	Je! Furaha kama hiyo inaweza kununuliwa?
negative	lakin mi naonaga bora lulu wema debe tupu
positive	Hahahaha
neutral	Kwani haya ndiyo anayoyapigania?
negative	Si ndio maana watu walifanya sherehe alipokufa
neutral	Mwanakulitafuta, mwana kulipata..ndio habar ya mjiniiiiii...unadhani Sisi ni namungo?
neutral	Barida...!!!
negative	Yaani kama hakuna riba kweli ni wajinga waliwao.?
negative	Ninakoona hawa wataishia uadui mkubwa, busara itumike wajifunze kukaa kimya.
positive	Siwezi kujutia ulivyokuwa mwalimu wangu pale mlimani nakuitaga baba
positive	"Sasa niko katika nyumba ya Mungu,""na tunafurahi katika nyumba hiyo."""
negative	Hii nchi ina shida sana kwenye elimu.
neutral	Kwani hujui kwamba msimu wa mvua bei ya viazi hupungua?
negative	Hilo sio suluhisho bwana, Hiyo ni njaa ya mabadiliko walikuwa nayo wasomali
positive	kweli. kwa kawaida huwa nakula chakula cha mchana hapa . Chakula ni kitamu na vya aina mbalimbali.
positive	Nikiwa na wewe huwa najisikia mwenye bahati sana
positive	@johns_bobby Niaaaje mjuba. Watu wa michezo tumeanza
neutral	"Usidhani unamvalia askari wa usalama barabarani(trafick) kwani ajali itakapotokea, askari hatakuwepo. "
positive	Alionekana ni mtu mwenye furaha.
negative	HUNA HOJA YA MSINGI MKUU
negative	Siwezi kukubaliana na kila kitu mpenzi wangu. Wakati mwingine inabidi kutoka mapema mara mojamoja.
positive	Ni wazo nzuri, nimelipenda .
neutral	Hili ni tunda gani? Sijawahi kuliona popote kamwe
positive	Unastahili tuzo ya thamani Sanaa.
positive	Nimependa bangili yako, Umeinunua wapi na lini
neutral	Kwani anakosa gani yaan bwana nchi zetu za africa bwana
neutral	Ardhi yao imechoka na kuna ugonjwa wa mnyauko
positive	Lilikuwa jambo la kijamii kwani tulikuwa tukitembelewa mara kwa mara na marafiki wapya waliopatikana katika mkutano ule
positive	Kama wewe ni mshabiki wa Simba damu. Tunywe soda leo ntalipa, nini furahaa isiyoelezeka
neutral	Niliwauliza kama huyu jamaa ukuwa na akili ingine ama ni hii tu mukaona kama mzaha! This's mental
positive	Katika hatua hiyo, Sunderland walikuwa na dhamana nzuri kwa kiongozi huyo na lazima Crosby alikuwa mtu mwenye kuridhika
positive	Nimeshinda mchezo wa bahati nasibu, tajiri mjini hapa
neutral	Ni kwa nini uwe na kiburi? Nitakushukuru kama?utajivuna, au utajivuniakuwa Mbongo.
positive	"Doisneau ni mtu mdogo, kama ndege na macho madogo na kicheko chake kizuri. "
negative	Tatiz askar weng ni zero shulen had kazin
positive	Tom , sisi ni katika mgahawa sasa !
neutral	Unaweza kuamini hana hata paundi mia na yeye anataka kufanya ratiba ya chakula .
positive	" Wenzi waliochumbiana walikuwa na furaha sana, na mama alikuwa na furaha pia."
neutral	Hapa hapa tuko wote unawezaje kufanya hayo yote???
neutral	No comment! Time will tell!
neutral	daah aibu ndogo ndogo staki mimi
neutral	Nini ? Kweli ? sikutaka kununua simu mpya .
negative	Unatengenezewa mazingira ya rushwa, toa hela upate hela
neutral	Weweweeeeeeee
neutral	KAMA WEWE NI MWANA DAR ES SALAAM LINAKUHUSU HILI.
neutral	CHANJO IMEDODA.
negative	Chadema sio chama cha siasa ni Genge la wahuni mchanganyiko wa magaidi.
positive	Ni nzuri sana. Kuna watu wanne tu, na wale wasichana ni aina sana ya kirafiki .
positive	" Hakuna mahali pazuri kama nyumbani, hata ikiwa ni sehemu gani"
positive	" Alikimbilia kwa dada zake, akisema, ""Onjeni tu, dada zangu wapendwa, kwani sijawahi kuonja kitu chochote cha kupendeza maishani mwangu."""
positive	Lakini nyuma ya tabasamu dhaifu, yenye furaha huko kutatamka maarifa mabaya ambayo Alex alimwona muuaji - na alikuwa mchanga sana kuelewa kinachoendelea
negative	Msinge kimwaga chakula kama hamutaki kiliwe mungetafuta pa kupeleka na si kukimwaga
neutral	Unapenda kufanya vitu gani, kuangalia, kusoma na kusikiliza program za aina gani?
negative	Kazi hawana
negative	Unalita vipi hivyo jina langu unalikosea, sipendi unavyolitamka tafadhali
neutral	" Kweli, walikuja hapa lakini sikuwaelewa haswa walihitaji nni"
negative	Huyu jamaa hovyo sana jana kabugia chupa zima eti leo utafiti....
negative	Taifa lina wajinga hili! Ukiwakuta jf (home of great thinkers) inakera zaidi kwakweli.
neutral	Siku nne tu ! Una matatizo, na unaonekana umemwelewa mno
negative	Utakumbukwa pia kwa kutengeneza Wakimbizi nje ya nchi kwa uonevu uliowatendea baadhi ya Watz wenzako.
positive	Yule mama amejaa ukarimu kwakwel..nampenda buree
negative	Dah bunge la siku hizi upuzii mtupu, Ongea hojaza wananchi wako
neutral	Lakini muhula ndo kwanza tunaanza ? Haraka ya nini?
positive	Ndiyo, mimi matumaini sisi tutakutana tena .
neutral	Mtakufaa nyinyi kupenda gani uko mnastahamili nini amkeni...
negative	Kiufupi huo ni uonevu
positive	Tumefurahi sana.
negative	kifo ni haki ya kila binadamu. Licha kua kuna vifo vinakua vya maksudi.
positive	Alitazama kwa kupendeza macho ya macho ya Anne `s na uso wenye furaha
neutral	" ""Nilidhani amekufa"", kumbe ni mzimma kabisa"
neutral	" lakini ni jambo la kujiuliza, vifo hivi ni 'vya kawaida' ama kuna haja ya kufikiria tena 'approach' yetu??"
negative	Acha Uzwazwa we Mkubwa unajua
negative	Kuna misukule mingine hawaelewi anachokifanya baba Wa nchi wao wamekalia uropokaji tu.
negative	Fafanua zaid vinginevyo tutaona mawazo yako hayo ni ujinga tuu
positive	Nimechaguliwa katika mipango ijayo ya muungano wa familia .
negative	Nilihisi kuchukizwa kwa mchumba wangu kwa muda, baada ya kuniacha.
neutral	" kikubwa tafuta pesa na nafasi na uache kushobokea watu, kama mtu ajali mambo yako jiweke mbali naye. life haliwezi kuwa fair."
positive	Safi! Wao ni wakubwa ! Umepata nini kutoka huko?
positive	Super woman,Kazi iendelee????
negative	Kwanza alikuwa amekasirika na kuvunja sahani.
positive	Nzuri na rahisi. Inatumia kiasi kidogo cha gesi .
neutral	Khaaaaaa huyu mamaaaa!!!! Hana aibu?!!
negative	Hao wa bunge wanapiga makofi wengi wao wanafiki  usiwaamini Sana  tutolee wanafiki anza na spika kwanza ndo kirusi kikubwa mama  bungeni
neutral	Wewe je ? Jinsi ya ? Je, wewe kuvaa chupi nyekundu tena mwaka huu ?
positive	Lax ni nzuri leo, ni safi sana .
negative	Sura imekua kama ya kizee isipopakwa makeup
neutral	Daah! Sa itakuwaje?
neutral	mungu wangu !unatania!
positive	" Hongera msheshimiwa, kwa jinsi ninakufahamu na ukarimu ulionao, kwa unyenyekevu ulionao, ni imani yangu kuwa watanzania walipo "
neutral	Bimkubwa wangu anapenda sana soka juzi kaongea kama mzaha kwamba usishangae azam anapigwa khaaa kama alijua kitakachotokea???
neutral	Ni Nani huyo mwenye ujasiri huo awamu hii tena mapema kiasi hiki?
neutral	Sasa anataka kujua nini kwani yeye hajui
positive	Mzee yeye alikohoa na kucheka na wajukuu wakaanza kucheka
negative	Oh , mungu wangu . Jinsi gani unaweza kusimama wanaoishi katika vile messy dorm ?
positive	"Ndege ya Buenos Aires ilichelewa na ndege ilikuwa moto sana, lakini hii haikukasirisha abiria ambao walionekana kufurahiya. "
negative	Nami ndio kila atapoleta maongezi ya kibaguzi ntamkemea.
positive	" Halafu yule msichana akawatazama na akawatambua kaka zake, akawakimbilia na kuwakumbatia"
neutral	Bora hawajalamba na wao????
positive	"Nimefurahi. """
neutral	Kuomba msamaha ni jambo zuri sana
neutral	Nimekumbuka maneno ya Mfalme Suleiman alipoulizwa na Mungu nikupe nini, akamjibu naomba hekima niwaongoze vizuri hawa ulionipa.
negative	wanajua kampuni iliandikishwa vipi na kila kitu kwanini hawaendi mahakamani?
positive	Wasichana walicheza na kupiga makofi kwa furaha
negative	Mh waleta habari wengi mno
negative	Viti maalumu kwa njia haramu wanapaswa kutangazwa hadharani Kama maadui no. 1 wa Demokrasia na Haki za binadamu.
negative	Watu wengi husema mama wa kambo ni wanyanyasaji
negative	Una matatizo mengi kichwani usiyoweza kuyaeleza kwa ufasaha.
neutral	Kwenye maji ????????????
neutral	"Ilikuwa hapo, hiyo asubuhi mpaka-kisha-ya kupendeza, kwa mshangao wa wafanyikazi wote kwenye Maktaba, kwamba Stour alijikwaa katika chumba kikuu na kuweka mzigo wake chini. "
neutral	Kwani kwanini upo kwenye mahusiano!?????????
neutral	Huo mto haukuwepo umekuja leo au??
neutral	Ndio mwisho wa akili yako?
negative	Tunapokosea ni kwamba tunaichukia elimu kutokana na matarajio ya ajira na mfumo mbovu wa elimu unaotuaminisha ajira.. UNAHITAJI ELIMU MBILI - formal education na Street education. Ukiwa  na moja wapo maisha hayasongi.
neutral	Mambooo hayooo khaaaa
neutral	Kwa maana hyo Bongo zozo alikuwa anatembea na mwanafunzi wa secondary ..??
positive	Jafo ninakukubali sana kamanda.
positive	" Nitamchukua, alisema kipepeo naye akampa ofa."
neutral	Ulinzi wa Afya yako ni wewe mwenyewe. Ukisubiri Serikali ikuvishe barakoa ni UJINGA wa kiwango cha lami.
neutral	nionavyo mimi nchi yetu kwa sasa inahitaji wazalendo zaidi kuliko mambo mengine.
negative	Watu wana roho mbaya sana!
negative	Mnaomtukana lema akilizenu nikama za nyumbu tuu
negative	CCM wanajua fika kwamba ujio wa katiba mpya ndiyo mwisho wa utawala wao - hawatakubali kirahisi, Ni kazi kubwa na ngumu lakini ni LAZIMA ifanyike.
negative	Jamii inayotukuza wanaume na kuwadhibiti wanawake!
positive	Sawa basi, tuanze kufungua baadhi ya zawadi !
positive	"Alionekana kupendeza, na kutupeleka jua tena. "
negative	nyie wambea tu hamna lolote kchambua kwen mnachambua kiupendeleo
positive	Hata baba yangu hakufurahishwa sana.
positive	Nafurahia, daima kuna kitu kinachovutia cha kugundua.
positive	" Maua yalijiingiza hata katika ndoto zake - yakawa yanachanua, kwa yeye alimtandikia manukato."
neutral	Mange watu wanamchukulia poa sana.. ila mkono mrefu saaana.
neutral	Kweli ? sawa , nitajaribu kupunguza jazba.
positive	Hujawahi kutoa taarifa isiyokuna, una kipaji kikubwa sana
negative	tupelekeni uwanjani acheni maneno mengi
neutral	" Sijui wa wapi hawa, hivi utafananisha Kansa na corona kweli, Jamani !!!"
positive	Ndiyo, nimefata maagizo yako na nimefanikiwa, shukrani.
positive	Marehem alikuwa halambi basi na wao wasilambe Safi sana
positive	" Halafu machozi yananijia, na ni kama tu kama mama yangu alinibusu. """
positive	Hebu kucheza baadhi ya muziki ! Mimi kujisikia kama kucheza .
neutral	Mkuu, nini hasa ilikua sababu ya M7 kuwa target?
negative	Walikuwa wanatuangalia kwa jicho la dharau na kauli zetu uchwara
neutral	Kwakweli maisha ya wenzetu yanastaajabisha sana, unafanya sherehe ya mnyama na watu unaalika!!
neutral	HIYO AJALI IULIZIENI KWA RTO/DTO
negative	Jinga kabisa
negative	Ukiwa Fool tu lazima uwe na hizi Fikra.
positive	SITAMANI UTOKE MADARAKANI WE RAIS
neutral	Nafasi ulikuwa nayo ya kudhihirisha mengi kati ya uliyosema. Ila kumbuka ishu za twiga warembo na vitalu Mh. Unafikiri utabadilika TABIA kwa sababu umekuwa RAIS
neutral	Mchezaji mzuri kama huyo imekuaje miaka miwili asiwe na timu?
negative	Watu wana njaa ya mabadiliko wewe unaleta theories za vision mision kwani tuko shule hapa.
positive	Oh , kwamba inaonekana kubwa !
negative	Wangekua wanafuata maadili ya kiafrika wasingekuwa wanaiba rasilimali kwa kasi kama hii.
positive	Huyu mtangazaji ni noma anaibua habari kali na anakuwa na muendelezo asante kwa kumhoji mtoto huyo
negative	Wabongo msijifanye wajuaji mnataka kumpangia mtu Hadi namna ya kuflow hisia zake.
negative	hebu tutoke katika duara la ukabila tuangune tuchague uongozi Bora sio Bora uongozi #TUZUNDUKE
negative	Tusikataliwe kuchanjwa.
negative	Ktk zama hizi, haki za binadamu na watu siyo ishu tena. Kwani wazungu wanakandamiza haki za binadamu?
negative	kuna watu watakudharau sana wataona kama umejiaibisha .Macho ya walimu wenzako na wanafunzi wako.
positive	"Mheshimiwa, binafsi nakupenda sana mama,nakuombea sana kwa Mwenyenzi Mungu akujaze  hekima,busara na maarifa ya kuliongoza taifa la Tanzania. "
negative	Wanaume kama wewe ndio mnashindwa kuwapenda na kuwapa wake zenu amani
negative	Huo ndo ukweli. Nchi ilipaswa kukabidhiwa kwa watoto wa mjini
neutral	sababu ya kusema hivyo?
neutral	Sijaona sababu ya ku criticize huu uzi mkuu.
neutral	Unaujua hata huo utaratibu wa upatikanaji hiyo chanjo ulivyo?
negative	Raisi aambiwe ukweli aache kuteua viongozi kwa kuangalia dini na ukabila hakuna dhambi mbaya kama ubaguzi.
positive	mungu akubariki!!sanaa!!una kipaji kikubwa sana!!!nafurahi!!najifunza!!naelimika!!piah
neutral	Acha siasa ..ajali kazini
negative	Daah tutake radhi
neutral	Hamna kitu hapo hajakutana natimu mbona alifungwa 6 siku ya Simba day na alikuwemo???
negative	me naona wengi wao wana elimu tena ya juu tatzo ni uelewa hawana na elimu inawapumbaza kwa kuwafanya wajione wana akili wakat kuna tofauti kubwa kati ya kuwa na elimu na kuwa na akili.
negative	Alikutana na macho makali ya mama yakimpa ishara ya kuwa anachofanya si kitu kizuri.
negative	Miaka mitano bila posho wala mshahara tunaiweza sisi raia wa kawaida sio wanasiasa kama wewe
neutral	Nani alikwambia hana?
neutral	Kumbe viongozi ni lazima kuchanjwa ili kulinda cheo? Lol haya nayo yatapita.
neutral	Lakini wew ulisema unataka kuchambwa ,ssa mbona unalalamika ?
neutral	Mbona kanajing'ata sana tubunge twingine twa majimbo gani??
positive	Ninafurahis. kiukweli nafurahia sana kutengeneza chakula kwa viungo mbalimbali na kuangalia marafiki zangu wakifurahia. unafurahia kupikia ?
negative	Alikuwa akifanya kama mwanafunzi wa shule ya msingi sio mwanamke mwenye akili zake timamu
negative	mshamba wa kipato wangapi wanamiliki mali na wapo kimya
neutral	Je, wana nguvu ya kushambulia au sasa ni nguvu ya kuzuia?
negative	" Hivi karibuni nilikuwa nimechoka sana, ingawa nilikuwa na watoto wangu; ni kazi sana kusafiri na watoto"
neutral	Hiyo enzi hizo naibu katibu mkuu sasa waziri subiri uone
negative	Kama wao wanadhani wanatusaidia sana si waache waone kama tutakufa?
neutral	"Martha akajibu, na kumuacha dada yake mapacha akiangaza kwa mshangao, lakini ambayo sasa ilikuwa ya kuvutia. "
neutral	Majungu haya kama kweli nenda TAKUKURU upate msaada
neutral	ni kweli unaamini hivyo ? Kama wao wanataka kuzingatia vitu , wanapaswa kufanya kwa kufuata haki za kiraia .
negative	Washutumiwa wangepaswa kufahamishwa kanza kabla hatua yeyote haijachukuliwa lakini haikua hivyo
negative	mungu asinijaaliye kupenda kiasi hichi, ni utumwa
neutral	`Useremalaji? baba yake aliuliza kwa sauti ya kuhamaki
neutral	Tulee vizuri watoto wetu?jamani
neutral	Hee! Huna habari kuwa zimetoka? Hizi nimenunua jana pale kwa Mwarabu
positive	Hakika ilikuwa furaha,nderemo na vifijo huko mbinguni baada ya kupokelewa
positive	"Thacker hakufurahi sana, lakini alicheza pamoja, akibadilisha hirizi. "
positive	Miladi ayo nawapenda sana
neutral	Dola saba ! ! ! Ajabu ! Lakini niliona kwamba muuzaji ana rating mbaya .
positive	Habari njema ! Na hongera !
neutral	Ndivyo ilivyokuwa.
negative	Sio vizuri kwa tanzania yetu mtu ananyimwa haki zake kisheria mpaka rais aseme mambo gani hayo
neutral	Sasa wanawake wanapendaga mtu mwongo mwongo kama msizwa
negative	ukisikiliza hizi story za Basata unaona miyayusho kweli.
neutral	Siwezi kuamini jinsi mwenye nyumba wetu alivyotudanganya .
positive	Pole mtoto umejibu kihekima saana
positive	Mnyama alionekana kuchukua raha potofu.
neutral	Huyu mzee kwani ana mtoto mmoja tuu? Kama anao watoto wengine wao wako wapi? Nao pia hawataki kumsaidia?
neutral	Dereva alitazama kwa mshangao wakati gari likiingia ndani ya mtaro wa maji machafu.
neutral	Huwa naheshimu sana mawazo ya watu.Lakini kwa mfano huo wa huko makkah
neutral	Hata mimi sitachoma, ntanunua tu cheti
positive	Siku zote natamani kwenda kwenye mataifa mengine. Napenda kukutana na watu wapya. Na kutengeneza marafiki wapya .
positive	Kwa mara moja maishani mwake, Leopold lazima alifurahi sana matarajio yake na maombi kwa mtoto wake mpendwa yalionekana mwishowe yametimia
positive	Sawa huo ndio uongozi bora
positive	Sema Tanzania tumebarikiwa na vingi nyie. Kuna vivutio vya utalii na kuna vivutio vya utalii wa moyo. Nakusalimia tu.
negative	Yaani wanapenda sana kupambwa na maneno matamu
positive	Hatimae tumefika nyumbani. Usiku wa leo tuna mengi ya kufanya na kusherehekea
neutral	Huh ? mimi ?
negative	Ila mwambieni marehemu asemwi vibaya, Nimemsikia maneno aliyosema bado ana chuki?
negative	Huyo baba ni muongo jamani. Maana mazingira aliyokuwa anaishi marehemu yanaonekana ni ma baya kabisa. Ukute wamemfanyia hivyo wachukue hilo shamba. Nyie ndugu Mungu atawaumbua na roho zenu mbaya. ????
negative	Hii kesi ya kijinga inaondolewa muda mfupi ujao.Imeleta fedheha na aibu kubwa kwa taifa letu
positive	Shukrani kwa kunialika kazi njema na wewe pia
positive	"Mwanzoni alifurahishwa lakini mapema aligundua kuwa raha ya Hathor inaweza kusababisha uharibifu kwa wanadamu wote, ambao hakukusudia. "
positive	Huu mwaka umekuwa na baraka nyingi sana katika familia yangu, naomba na unaokuja uwe mara dufu yake
neutral	Nilishawahi kupita mitaa hiyo kwa miguu tena usiku mara kadhaa.
negative	Walioandaa Covid na Chanjo zake wana nguvu kuliko serikali yoyote duniani, na yeyote alopinga wamemwondoa
negative	huyu jamaa ni hopeless kabisa, bora ujikalie kimya tu!?
neutral	hatujaonana ni kamuda kamepita, hadi nimekumiss
neutral	" Kuuza account sio ujasiriamali angeitumia hiyo kufanyie biashara au matangazo, huyo njaa zake tu ????????"
positive	Kweli kabisa, umeongea point sana
negative	we mtangazaji wa wapi mbona unaboa
negative	Amini chief wana siasa sio wa kuwaamini sana naimani wataendelea na kile walichokikuta sababu kitakua kina walinda na pengine wataongeza kinga kabisa wasije wakaondolewa madarakani
neutral	Kwahiyo umekuja huku kushtaki? Wanaharakati wa siku hizi mbona mnakuwa walaini sana!
positive	Kama umesikia haikuota Kama uyoga ebu chekelea kidogo
negative	bongo kila mtu inabidi akomalie eneo lake la ufisadi. Umekuwa mchezo wa paka na panya sasa.
neutral	Ni wewe? Unaonekana uko vizuri, hujabadilika hata kidogo .
neutral	Kule ZANZIBAR PIA TUNATAKA RAIS MKRISTU
positive	Sisi tumepewa vyumba vizuri viwili na bafu la kuogea ndani yake.
negative	Huyo referee hajui kazi yake mtu anategwa nje ya box anaanguka humo ndani alafu anapeana penalty
negative	nchi yanguu lakini watumishi wanaudhi
negative	Wengine wanatisha usoni
neutral	Unaweza kuamini kwamba Susan ameolewa?
neutral	Wao wanaongoza ni kwamba wanatoa takwimu sasa sisi takwimu hakuna tutaongozaje.????
positive	" Ninaweza kukuamini, kwa maana ninaamini kuwa nakupenda."
negative	Kwa mtaji huo mwanainchi wa kawaida ataendelea kukosa unafuu wa maisha.Kuna haja ya kufanya uchunguzi wa system yote.
negative	Si nzuri . Binamu yangu anataka nichanganyikiwe
neutral	Sikiliza mahojiano mpaka mwisho Mwanamke anakiri kweli jamaa walikuwa na mahusiano nae ya kimapenzi.
positive	Michezo ni furaha ya mtu binafsi. Usiruhusu furaha yako iwe tegemezi kwa furaha ya watu wengine.
positive	Huyu mama Yuko vizuri , mchapakazi mno tunamfahamu
negative	Ilikuwa ni kupotezeana muda tuu.
negative	Kwa hivyo unasemaje??
neutral	Your browser is not able to display this video.
neutral	Oh , siwezi kuamini.Yeye inaonekana mdogo sana .
positive	Safi sana jeshi la police kwa kazi nzito sisi tunatafuta pesa wao waje waziibe
positive	Mbavu zangu mie
neutral	Ngoja nimalizie kunywa spirit iniondolee baridi maana nashindwa kuandika.
negative	Mabeberu wanatuonea wivu kwa sababu tupo Uchumi wa kati
negative	huwo ujinga unaosambazwa ni wa kufunika kombe mwana haramu apite
positive	Mimi moyo wangu hapa ulipo unafurahia tu kupata oxygen ya kutosha.
neutral	Kama sio Rais ajae, Waziri Mkuu
neutral	Msukuma kuamua kesi dhidi ya wasukuma ni sawa na kesi ya nyani kumpelekea ngedere.
negative	Weka ndani unawarembeshea nini?
neutral	Tutii sheria za barabarani ili tuwe salama
neutral	Akamtazama kwa mshangao.
negative	Anasema alizidiwa na alipomwambia mumewe alimpuuzia huku akiendelea kuangalia runinga.
positive	Aaa weeeee!! Ndo mana nakupenda ga buree kabisaaa
neutral	Baadaye tu wakati wanahangaika kutafta njia basi nilianza kushangaa.
positive	"Sikuwa nimeingia mashindano ya sanaa hapo awali, nimefurahiya. "
positive	Ni wazo kubwa! Sasa una marafiki watazamaji unaoweza kufanya mazoezi pamoja nao!
negative	Watu wana roho mbaya
neutral	Aje mount meru kimya kimya
neutral	Mshangao wa Bi Syms ulikuwa karibu wa kupendeza.
negative	Hizi kiki zitawapeleka pabaya acheni sifa
positive	waliagana kwa upendo na hisia sana, toka walipotoka nyumbani.
positive	Sote tulikuwa na wasiwasi juu yako na nimefurahi.
negative	Hivi mnalazimishaga watu waseme wanaingiza sh ngapi ili iweje?
neutral	Mama usiache ziara za kushtukiza
positive	Kwa Mara ya kwanza kutoa comment kwenye mitandoa...safiii bro endelea kutuelimisha
positive	Mchoro wa Minton na michoro mizuri kama mfano wa kufurahisha kwake.
negative	Huyu kaka anaonekana mchafuzi tu
negative	Acha kutisha watu, we vita unaijua?
positive	Alfred alizungumza tena juu ya Italia, na juu ya rangi tukufu katika mandhari ya Italia; milima ya zambarau, zambarau ya kina kirefu ya Mediterania, azure ya anga za kusini na kila alichokiona ni kivutio kwake
neutral	hilo ni jina lisilo la kawaida na lisilo la kawaida, ni kawaida katika familia yako?
negative	" Haina faida yoyote, huwezi kwenda; huna nguo, na hauwezi kucheza, na utatutia aibu tu"
positive	Inaonekana ni kubwa .
negative	Alitikisa kichwa, kuonyesha kwamba hakupendezwa na mazungumzo yao
neutral	Hivi ukinywa hiyo dawa ndo unakua hupati tena corona ?
neutral	Duniani kuna vituko vya ajabu
neutral	Sasa hivi unataka kuleta chanjo ya Corona Nani anaumwa Corona?
negative	haikuwahi hata mara moja kwa mshindi kuapishwa ikulu chini ya kiwango kama hiki.
positive	wamependeza sana kwakweli huyo ndo shemeji yetu bana wengine woote viruka njia huyo zari ndo shemeji yetu wa ukweli
neutral	Haijalishi kasimamia wapi, Ujumbe umefika.
positive	Gwajima hasuki, huyu mama mtambo, Ndalichako bado.
negative	We Dada mwenye shungi hiyo cyo interview!!!! Ww unafanya uchimvi!!!
positive	Sauti ya mwimbaji ilikuwa ya kupendeza.
negative	Roho mbaya kama tu wanyama jamani
negative	Wamepewa nafasi za kuongoza na wamezitumia vibaya.
negative	mnafiki sana huyu kijana na anguko lake linakuja soon
neutral	"Et endapo akichaguliwa"" Sasa achaguliwe Mara ngapi?"
neutral	Wanayapikia wapi?
neutral	Kweli kabisa? Ni aibu ya aina gani ile aloipata! Nilidhani atashinda safari hii .
negative	Tatizo lao wana midomo sana na sifa za kijinga.
positive	nchi pekee yenye vimbwanga
negative	acheni kudanga ridhikeni na mmoja aliekupa Mungu
positive	Hapana, mimi nimeshiba. Tumbo langu halina mngurumo wowote zaidi .
negative	Mbona husemi wale wengine waliopo gerezan wasamehewe?? Au kwa sababu ni mumeo au danga lako??
neutral	Ukinyamaza ndiyo tukuelewe vipi,  Kwa nini umefanya mambo haya?
negative	Mama alimkemea mdogo wangu ili aache alichokuwa akikifanya
neutral	Hiyo inaitwa mateso bila chuki
neutral	@MailaHamza @HKigwangalla Soma vizuri mkuu,kaandika hicho ni kivuko
neutral	Hadi mbele kuna IST? Sikuwa najua
neutral	yanahusiana kufanya mahusiano
negative	Inasikitisha, inatia aibu.
neutral	Mimi kuwa na hisia nzuri juu ya nyumba hii .
positive	Lakini baadhi ya vijana chipukizi walifurahi sana juu ya uchaguzi.
positive	Wow , hii ni ajabu . Mimi nina furaha tumekuwa kuja hapa . Pako poa sana.
negative	Mtoa hoja kaweka ushabiki mbele as if hili ni jambo zuri kwa watanzania
neutral	Wale wapya kwa eneo hilo walikuwa wakishangaa kila wakati.
neutral	Huyu ni mwanachama wa chama gani
negative	Kweli tuna wajinga wengi kila kona
neutral	Msomaji wa OXFORDSHIRE anaonyesha mshangao.
negative	Walionekana wakishiriki katika mauaji yale ya kimbari
negative	Kunaweza kuwa na wadudu nje ndo mana nasema mkae ndani
positive	Je! Una raha na ustadi katika usimamizi wao?
neutral	Kauli nzito hii, yaani unamaanisha wazee wa kisukuma wana mtesa msomi wetu kwa kumletea mijoka usiku??
neutral	Sasa namna hii kazi itakwenda kweli?
neutral	Oh , ni gharama sana . Ni ghali zaidi kuliko shule za umma .
neutral	Sitashangaa! Kwa watu wote wanaokufa kwani unaambiwa chanzo cha kifo?
neutral	Ama huwa ni jambo la kawaida tu. Maana wanatuvurugaga watazamaji
neutral	Hivi haya magari ya misiba ninayopishana nayo kila siku ni Vifo kweli au ni biasharaa nyingine mpya hii??
negative	wengine wanasababisha vifo na hawakamatwi, hii vipii
negative	Kujaribu Kulinganisha Ubora Wa Maisha Yako Na Ya Watu Wengine Ndio Chanzo Cha Wewe Kukosa Furaha, Acha Kuhesabu Baraka Za Wengine????
negative	Acha kuzunguka mbuyu, ugaidi ni nguzo ya uislamu.
neutral	unalazimisha mapenzi mpaka unawekwa lockup?!!
neutral	Unafikiri maboksi mengine ya dawa yamefichwa? Au yako wapi??
neutral	Labda alijua wakuu wa mikoa hawana viuno
negative	Bado kuna wapunbavu Kama ninyi bado mnawaanini kwenye hiyo chanjo.
neutral	Umeweza? umejifunzia wapi?
positive	Yeye daima huvaa suti na tai.
positive	Jaman Tanzania kiboko ukiwapa ubuyu wanakutengezea juice
neutral	Wataalamu wa psychology na mahusiano,,naomba kuuliza
neutral	Pete ya harusi !
positive	Mama huyoo!
neutral	Kama huamini chanjo hiyo kwa nini usigundue yenu, chanjo zote wanazopewa watoto wetu unadhani zinatengenezwa Chato?
negative	Kiukweli mi sio timu mondi ila huyu jamaa ana pambana sana ila mi sija penda sio powa kiukwel wapunguziwe adhabu
positive	Nimekuwa nikitazamia kumtembelea kwake kwa wiki kadhaa na alikuwa na furaha kubwa nilipokutana naye.
neutral	kazi yetu kujisifia tu eti korosho yetu ni bora kuliko zingine duniani, sasa huo ubora una exception gani kama bei zote inakuwa ile ile?
neutral	Career yako ya ulevi ulianza na pombe gani..vilee? ???????
positive	Huyo ndo sabaya DC namba moja tz
positive	hiyo ni saizi nzuri.
negative	We nae
neutral	nilienda tuu kulala ndo mkapata muda wa kufanya madudu yote haya!
positive	umetisha
